source name	characteristics[organism]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[cell type]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[sample type]	characteristics[biological replicate]	characteristics[genotype]	characteristics[depletion]	characteristics[sample description]	assay name	technology type	sample name	comment[platform]	comment[data file]	comment[derived data file]	comment[derived data file]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	comment[fractionation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[modification parameters]	comment[ms2 mass analyzer]	comment[sample preparation batch]	comment[lc batch]	comment[well]	comment[gel stain]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	factor value[dvl2 construct]	factor value[treatment]	factor value[bioid sample group]
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 10 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A170LC3_B10_MMW3060A170LC3-40-129467	proteomic profiling by mass spectrometry	MMW3060_P2_74	LC-MS/MS	MMW3060A170LC3_B10_MMW3060A170LC3-40-129467.raw	MMW3060A170LC3_B10_F097409.mgf	MMW3060A170LC3_B10_F097409.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	10	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	B10	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 11 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A171LC3_C10_MMW3060A171LC3-40-129468	proteomic profiling by mass spectrometry	MMW3060_P2_75	LC-MS/MS	MMW3060A171LC3_C10_MMW3060A171LC3-40-129468.raw	MMW3060A171LC3_C10_F097412.mgf	MMW3060A171LC3_C10_F097412.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	11	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	C10	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 12 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A172LC3_D10_MMW3060A172LC3-40-129469	proteomic profiling by mass spectrometry	MMW3060_P2_76	LC-MS/MS	MMW3060A172LC3_D10_MMW3060A172LC3-40-129469.raw	MMW3060A172LC3_D10_F097414.mgf	MMW3060A172LC3_D10_F097414.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	12	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	D10	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 13 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A173LC3_E10_MMW3060A173LC3-40-129470	proteomic profiling by mass spectrometry	MMW3060_P2_77	LC-MS/MS	MMW3060A173LC3_E10_MMW3060A173LC3-40-129470.raw	MMW3060A173LC3_E10_F097417.mgf	MMW3060A173LC3_E10_F097417.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	13	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	E10	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 14 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A174LC3_F10_MMW3060A174LC3-40-129471	proteomic profiling by mass spectrometry	MMW3060_P2_78	LC-MS/MS	MMW3060A174LC3_F10_MMW3060A174LC3-40-129471.raw	MMW3060A174LC3_F10_F097419.mgf	MMW3060A174LC3_F10_F097419.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	14	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	F10	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 15 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A175LC3_G10_MMW3060A175LC3-40-129472	proteomic profiling by mass spectrometry	MMW3060_P2_79	LC-MS/MS	MMW3060A175LC3_G10_MMW3060A175LC3-40-129472.raw	MMW3060A175LC3_G10_F097421.mgf	MMW3060A175LC3_G10_F097421.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	15	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	G10	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 16 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A176LC3_H10_MMW3060A176LC3-40-129473	proteomic profiling by mass spectrometry	MMW3060_P2_80	LC-MS/MS	MMW3060A176LC3_H10_MMW3060A176LC3-40-129473.raw	MMW3060A176LC3_H10_F097422.mgf	MMW3060A176LC3_H10_F097422.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	16	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	H10	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 17 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A177LC3_A11_MMW3060A177LC3-40-129474	proteomic profiling by mass spectrometry	MMW3060_P2_81	LC-MS/MS	MMW3060A177LC3_A11_MMW3060A177LC3-40-129474.raw	MMW3060A177LC3_A11_F097424.mgf	MMW3060A177LC3_A11_F097424.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	17	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	A11	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 18 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A178LC3_B11_MMW3060A178LC3-40-129475	proteomic profiling by mass spectrometry	MMW3060_P2_82	LC-MS/MS	MMW3060A178LC3_B11_MMW3060A178LC3-40-129475.raw	MMW3060A178LC3_B11_F097426.mgf	MMW3060A178LC3_B11_F097426.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	18	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	B11	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 19 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A179LC3_C11_MMW3060A179LC3-40-129476	proteomic profiling by mass spectrometry	MMW3060_P2_83	LC-MS/MS	MMW3060A179LC3_C11_MMW3060A179LC3-40-129476.raw	MMW3060A179LC3_C11_F097428.mgf	MMW3060A179LC3_C11_F097428.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	19	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	C11	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 20 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A180LC3_D11_MMW3060A180LC3-40-129477	proteomic profiling by mass spectrometry	MMW3060_P2_84	LC-MS/MS	MMW3060A180LC3_D11_MMW3060A180LC3-40-129477.raw	MMW3060A180LC3_D11_F097429.mgf	MMW3060A180LC3_D11_F097429.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	20	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	D11	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 21 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A181LC3_E11_MMW3060A181LC3-40-129478	proteomic profiling by mass spectrometry	MMW3060_P2_85	LC-MS/MS	MMW3060A181LC3_E11_MMW3060A181LC3-40-129478.raw	MMW3060A181LC3_E11_F097431.mgf	MMW3060A181LC3_E11_F097431.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	21	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	E11	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 22 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A182LC3_F11_MMW3060A182LC3-40-129479	proteomic profiling by mass spectrometry	MMW3060_P2_86	LC-MS/MS	MMW3060A182LC3_F11_MMW3060A182LC3-40-129479.raw	MMW3060A182LC3_F11_F097433.mgf	MMW3060A182LC3_F11_F097433.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	22	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	F11	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 23 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A183LC3_G11_MMW3060A183LC3-40-129480	proteomic profiling by mass spectrometry	MMW3060_P2_87	LC-MS/MS	MMW3060A183LC3_G11_MMW3060A183LC3-40-129480.raw	MMW3060A183LC3_G11_F097435.mgf	MMW3060A183LC3_G11_F097435.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	23	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	G11	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 24 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A184LC3_H11_MMW3060A184LC3-40-129481	proteomic profiling by mass spectrometry	MMW3060_P2_88	LC-MS/MS	MMW3060A184LC3_H11_MMW3060A184LC3-40-129481.raw	MMW3060A184LC3_H11_F097436.mgf	MMW3060A184LC3_H11_F097436.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	24	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	H11	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 25 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A185LC3_A12_MMW3060A185LC3-40-129482	proteomic profiling by mass spectrometry	MMW3060_P2_89	LC-MS/MS	MMW3060A185LC3_A12_MMW3060A185LC3-40-129482.raw	MMW3060A185LC3_A12_F097438.mgf	MMW3060A185LC3_A12_F097438.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	25	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	A12	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 26 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A186LC3_B12_MMW3060A186LC3-40-129483	proteomic profiling by mass spectrometry	MMW3060_P2_90	LC-MS/MS	MMW3060A186LC3_B12_MMW3060A186LC3-40-129483.raw	MMW3060A186LC3_B12_F097440.mgf	MMW3060A186LC3_B12_F097440.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	26	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	B12	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 27 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A187LC3_C12_MMW3060A187LC3-40-129484	proteomic profiling by mass spectrometry	MMW3060_P2_91	LC-MS/MS	MMW3060A187LC3_C12_MMW3060A187LC3-40-129484.raw	MMW3060A187LC3_C12_F097441.mgf	MMW3060A187LC3_C12_F097441.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	27	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	C12	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 28 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A188LC3_D12_MMW3060A188LC3-40-129485	proteomic profiling by mass spectrometry	MMW3060_P2_92	LC-MS/MS	MMW3060A188LC3_D12_MMW3060A188LC3-40-129485.raw	MMW3060A188LC3_D12_F097443.mgf	MMW3060A188LC3_D12_F097443.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	28	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	D12	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 29 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A189LC3_E12_MMW3060A189LC3-40-129486	proteomic profiling by mass spectrometry	MMW3060_P2_93	LC-MS/MS	MMW3060A189LC3_E12_MMW3060A189LC3-40-129486.raw	MMW3060A189LC3_E12_F097445.mgf	MMW3060A189LC3_E12_F097445.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	29	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	E12	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 30 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A190LC3_F12_MMW3060A190LC3-40-129487	proteomic profiling by mass spectrometry	MMW3060_P2_94	LC-MS/MS	MMW3060A190LC3_F12_MMW3060A190LC3-40-129487.raw	MMW3060A190LC3_F12_F097446.mgf	MMW3060A190LC3_F12_F097446.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	30	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	F12	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 31 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A191LC3_G12_MMW3060A191LC3-40-129488	proteomic profiling by mass spectrometry	MMW3060_P2_95	LC-MS/MS	MMW3060A191LC3_G12_MMW3060A191LC3-40-129488.raw	MMW3060A191LC3_G12_F097448.mgf	MMW3060A191LC3_G12_F097448.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	31	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	G12	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 32 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A192LC3_H12_MMW3060A192LC3-40-129489	proteomic profiling by mass spectrometry	MMW3060_P2_96	LC-MS/MS	MMW3060A192LC3_H12_MMW3060A192LC3-40-129489.raw	MMW3060A192LC3_H12_F097450.mgf	MMW3060A192LC3_H12_F097450.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	32	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	H12	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
